Learn JLPT N2 Grammar: 以上に (ijou ni) Meaning,Please don’t use more money than you need.,必要以上にたくさんのお金を使わないでください。,ひつよういじょうにたくさんのおかねをつかわないでください。,138
Learn JLPT N2 Grammar: 以上に (ijou ni) Meaning,His condition was worse than I had expected.,私が予想していた以上に彼の様態はよくなかった。,わたしがよそうしていたいじょうにかれのようたいはよくなかった。,138
Learn JLPT N2 Grammar: 以上に (ijou ni) Meaning,I want to get even better at Japanese than I am now.,今以上に日本語ができるようになりたいです。,いまいじょうににほんごができるようになりたいです。,138
Learn JLPT N2 Grammar: 以上に (ijou ni) Meaning,The hotel that we stayed in was even more extravagant than we had imagined.,私たちが泊まったホテルは、予想以上に豪華だった。,わたしたちがとまったホテルは、よそういじょうにごうかだった。,138
Learn JLPT N2 Grammar: 以上に (ijou ni) Meaning,They were taking the news worse than i had expected.,彼らは、わたしが考えた以上に強い反応を示した。,かれらは、わたしがかんがえたいじょうにつよいはんのうをしめした。,138
Learn JLPT N2 Grammar: 以上に (ijou ni) Meaning,This technology is attracting more attention than you think it is.,この技術はあなたが思っている以上に注目されている。,このぎじゅつはあなたがおもっているいじょうにちゅうもくされている。,138
Learn JLPT N2 Grammar: 以上に (ijou ni) Meaning,You were an even more wonderful person than I had thought.,あなたは私が思っている以上にとても素敵な人でした。,あなたはわたしがおもっているいじょうにとてもすてきなひとでした。,138
Learn JLPT N2 Grammar: 以上は (ijou wa) Meaning,"You've made a promise, so be sure to keep it!",約束した以上、きちんと守ってくださいね。,やくそくしたいじょう、きちんとまもってくださいね。,139
Learn JLPT N2 Grammar: 以上は (ijou wa) Meaning,"Because you are a student, your studies are more important than your part-time job.",学生である以上、アルバイトではなく勉強が大事ですよ。,がくせいであるいじょう、アルバイトではなくべんきょうがだいじですよ。,139
Learn JLPT N2 Grammar: 以上は (ijou wa) Meaning,"With such low salaries, it's no wonder there are people who want to change jobs.",給料がこんなに安い以上は、転職を考える人がいるのも当然だ。,きゅうりょうがこんなにやすいいじょうは、てんしょくをかんがえるひとがいるのもとうぜんだ。,139
Learn JLPT N2 Grammar: 以上は (ijou wa) Meaning,"Since I am paying money to study, I really want to learn.",お金を払って勉強する以上は、しっかり身につけたい。,おかねをはらってべんきょうするいじょうは、しっかりみにつけたい。,139
Learn JLPT N2 Grammar: 以上は (ijou wa) Meaning,"Once you decide to do something, you must stay responsible until the end.",一度やると決めた以上は、最後まで責任を持ってやらないと。,いちどやるときめたいじょうは、さいごまでせきにんをもってやらないと。,139
Learn JLPT N2 Grammar: 以上は (ijou wa) Meaning,"Since my participation has been confirmed, I want to work hard to get a good result.",出場が決まった以上、いい結果が出せるように頑張ろうと思う。,しゅつじょうがきまったいじょう、いいけっかがだせるようにがんばろうとおもう。,139
Learn JLPT N2 Grammar: 以上は (ijou wa) Meaning,"Because I've applied for the JLPT, I want to study hard and pass.",JLPTに申し込んだ以上、しっかり勉強して合格したい。,JLPTにもうしこんだいじょう、しっかりべんきょうしてごうかくしたい。,139
Learn JLPT N2 Grammar: 以上は (ijou wa) Meaning,"Since I've decided to quit my job, I need to hurry up and report that to my boss.",会社を辞めると決めた以上、早く上司にその旨を伝えなければならない。,かいしゃをやめるときめたいじょう、はやくじょうしにそのうまをつたえなければならない。,139
Learn JLPT N2 Grammar: 以上は (ijou wa) Meaning,"Since I've received the lead role for the play, I will do my best to deliver the best performance.",舞台の主役をもらった以上は、最高の演技ができるように頑張ります。,ぶたいのしゅやくをもらったいじょうは、さいこうのえんぎができるようにがんばります。,139
Learn JLPT N2 Grammar: 一気に (ikki ni) Meaning,I drank all of the tea at once.,お茶を一気に飲みました。,おちゃをいっきにのみました。,134
Learn JLPT N2 Grammar: 一気に (ikki ni) Meaning,I read this book all in one go.,私はこの本を一気に読みました。,わたしはこのほんをいっきによみました。,134
Learn JLPT N2 Grammar: 一気に (ikki ni) Meaning,He worked for 10 hours without stopping.,彼は一気に１０時間働いた。,かれはいっきに１０じかんはたらいた。,134
Learn JLPT N2 Grammar: 一気に (ikki ni) Meaning,This kind of work is best done all at once.,こういう仕事は一気にやった方がいいんだよ。,こういうしごとはいっきにやったほうがいいんだよ。,134
Learn JLPT N2 Grammar: 一気に (ikki ni) Meaning,"Don't eat all of the sweets you bought in one go, let's take our time eating them.",買ってきたお菓子は一気に食べないで、少しずつ食べましょうね。,かってきたおかしはいっきにたべないで、すこしずつたべましょうね。,134
Learn JLPT N2 Grammar: 一気に (ikki ni) Meaning,Please finish that job immediately.,その仕事を一気にやってしまいなさい。,そのしごとをいっきにやってしまいなさい。,134
Learn JLPT N2 Grammar: 一気に (ikki ni) Meaning,The price suddenly jumped high.,値段が一気に高くなっている。,ねだんがいっきにたかくなっている。,134
Learn JLPT N2 Grammar: 一気に (ikki ni) Meaning,His Japanese improved in no time.,彼の日本語は一気に上達した。,かれのにほんごはいっきにじょうたつした。,134
Learn JLPT N2 Grammar: 一方で (ippou de) Meaning,"My mother is kind, but on the other hand my father is scary.",お母さんは優しい一方で、お父さんはこわい。,おかあさんはやさしいいっぽうで、おとうさんはこわい。,133
Learn JLPT N2 Grammar: 一方で (ippou de) Meaning,My father is very strict with himself but very kind to others.,父は自分に厳しい一方で、他人には優しい。,ちちはじぶんにきびしいいっぽうで、たにんにはやさしい。,133
Learn JLPT N2 Grammar: 一方で (ippou de) Meaning,"Her work is very busy in the summer, but on the other hand it is much more relaxed in the winter.",彼女の仕事は夏は非常に忙しい一方、冬は暇になる。,かのじょのしごとはなつはひじょうにいそがしいいっぽう、ふゆはひまになる。,133
Learn JLPT N2 Grammar: 一方で (ippou de) Meaning,"He is an actor, and on the other hand is active as a singer.",彼は俳優である一方で、歌手としても活躍している。,かれははいゆうであるいっぽうで、かしゅとしてもかつやくしている。,133
Learn JLPT N2 Grammar: 一方で (ippou de) Meaning,"Traveling abroad can be extraordinary, so it's often fun, but on the other hand can be uneasy.",海外旅行は非日常を体験できることから、楽しいと感じることが多い一方で、不安なこともある。,かいがいりょこうはひにちじょうをたいけんてきることから、たのしいとかんじることがおおいいっぽうで、ふあんなこともある。,133
Learn JLPT N2 Grammar: 一方で (ippou de) Meaning,"That job was not very interesting, but on the other hand it paid well.",その仕事はあまり面白くなかったが、その一方で給与はよかった。,そのしごとはあまりおもしろくなかったが、そのいっぽうできゅうよはよかった。,133
Learn JLPT N2 Grammar: 一方で (ippou de) Meaning,"While the number of old people is increasing, the young labor force is decreasing.",老人の人口が増えている一方で、若年労働力の数がどんどん減っています。,ろうじんのじんこうがふえているいっぽうで、じゃくねんろうどうりょくのかずがどんどんへっています。,133
Learn JLPT N2 Grammar: 上 (jou) Meaning,"For the sake of one's health, I think it's best to not eat french fries or other fried foods.",健康上ではポテトフライや揚げ物などは食べない方がいいと思います。,けんこうじょうではポテトフライやあげものなどはたべないほうがいいとおもいます。,135
Learn JLPT N2 Grammar: 上 (jou) Meaning,"In terms of Japanese law, it is illegal to drink and drive.",日本の法律上はお酒を飲んで車を運転するのは禁止です。,にほんのほうりつじょうはおさけをのんでくるまをうんてんするのはきんしです。,135
Learn JLPT N2 Grammar: 上 (jou) Meaning,"In theory this is possible, but to actually implement it looks like it will take some time.",理論上はこれが可能だが、実用化には時間がかかりそうだ。,りろんじょうはこれがかのうだが、じつようかにはじかんがかかりそうだ。,135
Learn JLPT N2 Grammar: 上 (jou) Meaning,She apparently quit her job for the sake of her health.,彼女は健康上の理由で仕事を辞めたそうです。,かのじょはけんこうじょうのりゆうでしごとをやめたそうです。,135
Learn JLPT N2 Grammar: 上 (jou) Meaning,"In accordance with the company rules, one must always wear their helmet during work.",会社の規則上は作業中にヘルメットを必ず被ることです。,かいしゃのきそくじょうはさぎょうちゅうにヘルメットをかならずかぶることです。,135
Learn JLPT N2 Grammar: 上 (jou) Meaning,"This program is not good for the sake of education, so it's best to not show it to your kids.",この番組は教育上は良くないから、子供に見せない方がいい。,このばんぐみはきょういくじょうはよくないから、こどもにみせないほうがいい。,135
Learn JLPT N2 Grammar: 上 (jou) Meaning,"We will not have a wedding ceremony, but in the eyes of the law we are married.",僕たちは結婚式をしませんが、法律上は結婚しています。,ぼくたちはけっこんしきをしませんが、ほうりつじょうはけっこんしています。,135
Learn JLPT N2 Grammar: かのように (ka no you ni) Meaning,She was shaking as if she saw something scary.,怖いものを見たかのように、彼女は震えた。,こわいものをみたかのように、かのじょはふるえた。,8
Learn JLPT N2 Grammar: かのように (ka no you ni) Meaning,My friend was so happy for me as if they had passed (the test) themself.,友達は自分が合格したかのように喜んでくれた。,ともだちはじぶんがごうかくしたかのようによろこんでくれた。,8
Learn JLPT N2 Grammar: かのように (ka no you ni) Meaning,"Although this is the first time I am meeting him, he spoke to me as if we had met many times before.",彼は今日初めて会うのに、前に何度も会ったことがあるかのような態度で話してくる。,かれはきょうはじめてあうのに、まえになんどもあったことがあるかのようなたいどではなしてくる。,8
Learn JLPT N2 Grammar: かのように (ka no you ni) Meaning,"I'm followed by a lot of people on Instagram, it's almost as if I am a celebrity.",Instagramでたくさんの人にフォロワーされると、まるで有名人になったかのようだ。,Instagramでたくさんのひとにフォロワーされると、まるでゆうめいじんになったかのようだ。,8
Learn JLPT N2 Grammar: かのように (ka no you ni) Meaning,"Those two may seem like they are sisters, but they are actually mother and daughter.",あの二人は姉妹であるかのようだが、実は親子です。,あのふたりはしまいであるかのようだが、じつはおやこです。,8
Learn JLPT N2 Grammar: かのように (ka no you ni) Meaning,He talks as if he knows everything. But the reality is that's only his imagination.,彼はまるで全てを知っているかのように話している。しかし。それらは全て彼の想像にすぎない。,かれはまるですべてをしっているかのようにはなしている。しかし。それらはすべてかれのそうぞうにすぎない。,8
Learn JLPT N2 Grammar: かのように (ka no you ni) Meaning,"When I saw my friend for the first time in a while, they had lost so much weight it looked as if they were sick.",友達に久しぶりに会ったら、病気であるかのように痩せていた。,ともだちにひさしぶりにあったら、びょうきであるかのようにやせていた。,8
Learn JLPT N2 Grammar: かのように (ka no you ni) Meaning,"Although he wasn't there, he explained the circumstances as if he saw everything.",彼はその場にいなかったのに、全てを見ていたかのように状況を説明していた。,かれはそのばにいなかったのに、すべてをみていたかのようにじょうきょうをせつめいしていた。,8
Learn JLPT N2 Grammar: かのように (ka no you ni) Meaning,It started raining as the funeral started. It's as if the heavens are also crying.,葬式が始まると雨が降り出した。まるで空が泣いているかのようだ。,そうしきがはじまるとあめがふりだした。まるでそらがないているかのようだ。,8
Learn JLPT N2 Grammar: かと思ったら (ka to omottara) Meaning,"No sooner had the sky turned dark, when it started to rain.",空が急に暗くなってきたかと思うと、雨が降ってきた。,そらがきゅうにくらくなってきたかとおもうと、あめがふってきた。,5
Learn JLPT N2 Grammar: かと思ったら (ka to omottara) Meaning,"Just as my daughter returned home, she was out the door again.",娘が帰って来たかと思うと、すぐに家を出ていった。,むすめがかえってきたかとおもうと、すぐにいえをでていった。,5
Learn JLPT N2 Grammar: かと思ったら (ka to omottara) Meaning,"No sooner than the flowers were starting to bloom at our nearby park, the pedals had fallen.",うちの近くの公園の花が咲いたかと思ったら、もう散ってしまった。,うちのちかくのこうえんのはながさいたかとおもったら、もうちってしまった。,5
Learn JLPT N2 Grammar: かと思ったら (ka to omottara) Meaning,"No sooner than my son had started studying, he was already in the living room watching TV.",息子が勉強を始めたかと思ったら、リビングでドラマを見ている。,むすこがべんきょうをはじめたかとおもったら、リビングでドラマをみている。,5
Learn JLPT N2 Grammar: かと思ったら (ka to omottara) Meaning,Just when he thought he would start eating he fell asleep.,彼は食事を始めたかと思ったら寝てしまった。,かれはしょくじをはじめたかとおもったらねてしまった。,5
Learn JLPT N2 Grammar: かと思ったら (ka to omottara) Meaning,"Even though it is Sunday, father seems very busy. No sooner than he returned a moment ago, he was already out the door again.",日曜日なのに、お父さんは忙しそうだね。さっき戻ったかと思うと、また出かけて行った。,にちようびなのに、おとうさんはいそがしそうだね。さっきもどったかとおもうと、またでかけていった。,5
Learn JLPT N2 Grammar: かと思ったら (ka to omottara) Meaning,I was laughing until just a moment ago when I suddenly started crying.,さっきまで笑っていたかと思ったら、急に泣き出してしまった。,さっきまでわらっていたかとおもったら、きゅうになきだしてしまった。,5
Learn JLPT N2 Grammar: かと思ったら (ka to omottara) Meaning,"At this time of year it can be sunny and start raining before you know it, so you had best bring an umbrella with you.",この時期は、晴れていたかと思うと、急に雨が降り出すことが多いから、傘をもっていったほうがいい。,このじきは、はれていたかとおもうと、きゅうにあめがふりだすことがおおいから、かさをもっていったほうがいい。,5
Learn JLPT N2 Grammar: か～ないかのうちに (ka~nai ka no uchi ni) Meaning,He left the classrom as soon as class ended.,授業が終わるか終わらないかのうちに彼は教室を出た。,じゅぎょうがおわるかおわらないかのうちにかれはきょうしつをでた。,14
Learn JLPT N2 Grammar: か～ないかのうちに (ka~nai ka no uchi ni) Meaning,He jumped onto the platform just as the train stopped.,彼が電車が止まるか止まらないかのうちにホームに飛び降りた。,かれがでんしゃがとまるかとまらないかのうちにホームにとびおりた。,14
Learn JLPT N2 Grammar: か～ないかのうちに (ka~nai ka no uchi ni) Meaning,It started raining just as I arrived at the company.,会社に着くか着かないかのうちに雨が降り出しました。,かいしゃにつくかつかないかのうちにあめがふりだしました。,14
Learn JLPT N2 Grammar: か～ないかのうちに (ka~nai ka no uchi ni) Meaning,I must have been really tired. I passed out right away after sitting on my sofa.,とても疲れていたのだろう。ソファーに横になるかならないかのうちに眠ってしまった。,とてもつかれていたのだろう。ソファーによこになるかならないかのうちにねむってしまった。,14
Learn JLPT N2 Grammar: か～ないかのうちに (ka~nai ka no uchi ni) Meaning,"Just as the light changed from red to green, the bike in the front darted off.",信号が赤から青に変わるか変わらないかのうちに、先頭のバイクが飛び出していった。,しんごうがあかからあおにかわるかかわらないかのうちに、せんとうのバイクがとびだしていった。,14
Learn JLPT N2 Grammar: か～ないかのうちに (ka~nai ka no uchi ni) Meaning,I must have been really hungry. I started eating immediately as I sat down at the table.,とてもお腹が空いていたのだろう。テーブルに座るか座らないかのうちに食べ始めた。,とてもおなかがすいていたのだろう。テーブルにすわるかすわらないかのうちにたべはじめた。,14
Learn JLPT N2 Grammar: か～ないかのうちに (ka~nai ka no uchi ni) Meaning,"The person next to me asked to borrow a pen and so I lent them one. What surprised me though was they immediately took it and started using it right after I said ""OK"".",隣の人にペンを貸してほしいと言われたので、貸してあげた。驚いたことに、うちらが「はい、どうぞ」と言うか言わないかのうちに、取って使い始めたのだ。,となりのひとにペンをかしてほしいといわれたので、かしてあげた。おどろいたことに、うちらが「はい、どうぞ」というかいわないかのうちに、とってつかいはじめたのだ。,14
Learn JLPT N2 Grammar: かえって (kaette) Meaning,"He was in no position to help, on the contrary he got in the way.",彼は手助けどころかかえって邪魔になった。,かれはてだすけどころかかえってじゃまになった。,4
Learn JLPT N2 Grammar: かえって (kaette) Meaning,That had rather better be left unsaid.,それはかえって言わずにおく方がよい。,それはかえっていわずにおくほうがよい。,4
Learn JLPT N2 Grammar: かえって (kaette) Meaning,Her weight went up instead of down.,彼女は痩せるどころかかえって体重が増えた。,かのじょはやせるどころかかえってたいじゅうがふえた。,4
Learn JLPT N2 Grammar: かえって (kaette) Meaning,"Surprisingly, taking a taxi took longer than the train.",タクシーに乗ったら電車よりかえって時間が掛かった。,タクシーにのったらでんしゃよりかえってじかんがかかった。,4
Learn JLPT N2 Grammar: かえって (kaette) Meaning,"I planned on saying it kindly, but I've instead seemed to have angered them.",親切で言ったつもりだが、かえって怒らせてしまったようだ。,しんせつでいったつもりだが、かえっておこらせてしまったようだ。,4
Learn JLPT N2 Grammar: かえって (kaette) Meaning,One's misfortune can turn into a blessing.,不幸がかえって幸福となる。,ふこうがかえってこううんとなる。,4
Learn JLPT N2 Grammar: かえって (kaette) Meaning,"I thought I could get to school quicker by taking a different road, but it ended up being the same time.",別の道で行ったら学校に早く着くと思ったらかえっていつもと変わらない。,べつのみちでいったらがっこうにはやくつくとおもったらかえっていつもとかわらない。,4
Learn JLPT N2 Grammar: かえって (kaette) Meaning,"I studied a lot for the test, which made my failure all the more shocking.",試験のためによく勉強したが、かえって不合格のショックは大きかった。,しけんのためによくべんきょうしたが、かえってふごうかくのショックはおおきかった。,4
Learn JLPT N2 Grammar: かえって (kaette) Meaning,"Due to the effects of the virus, business profits are in no position to increase. On the contrary, it was a big loss.",ウイルスの影響でビジネスは利益を上げるどころか、かえって大損だった。,ウイルスのえいきょうでビジネスはりえきをあげるどころか、かえっておおぞんだった。,4
Learn JLPT N2 Grammar: 限り (kagiri) Meaning,"As long as it doesn't rain tomorrow, let's meet at the school at 10 am.",明日は、雨が降らない限り、10時に学校で会いましょう。,あしたは、あめがふらないかぎり、10じゅうじにがっこうであいましょう。,157
Learn JLPT N2 Grammar: 限り (kagiri) Meaning,I want to continue doing this job as long as I am alive.,この仕事は、私が生きている限り、ずっと続けていきたい。,このしごとは、わたしがいきているかぎり、ずっとつづけていきたい。,157
Learn JLPT N2 Grammar: 限り (kagiri) Meaning,As far as I know she's still not married.,私の知っている限りでは、彼女はまだ結婚していません。,わたしのしっているかぎりでは、かのじょはまだけっこんしていません。,157
Learn JLPT N2 Grammar: 限り (kagiri) Meaning,"While you are in Japan, you need to know Japanese (language).",日本にいる限り、日本語が必要だよ。,にほんにいるかぎり、にほんごがひつようだよ。,157
Learn JLPT N2 Grammar: 限り (kagiri) Meaning,"As long the current way of doing things doesn't change, these bad conditions will likely continue.",今のやり方を変えない限り、悪い状況は続くでしょう。,いまのやりかたをかえないかぎり、わるいじょうきょうはつづくでしょう。,157
Learn JLPT N2 Grammar: 限り (kagiri) Meaning,"While there are still customers inside, this shop will not close.",お店の中にお客様がいる限り、お店は閉めません。,おみせのなかにおきゃくさまがいるかぎり、おみせはしめません。,157
Learn JLPT N2 Grammar: 限り (kagiri) Meaning,As long as you don't fix your bad lifestyle habits you will not be able to get healthy.,悪い生活習慣を改めない限り、健康にはなれない。,わるいせいかつしゅうかんをあらためないかぎり、けんこうにはなれない。,157
Learn JLPT N2 Grammar: 限り (kagiri) Meaning,"As long as there are people listening to my songs, I plan to continue singing.",自分の歌を聞いてくれる人がいる限り、路上で歌たい続けようと思います。,じぶんのうたをきいてくれるひとがいるかぎり、ろじょうでうたいつづけようとおもいます。,157
Learn JLPT N2 Grammar: 甲斐がある (kai ga aru) Meaning,It was worth working so hard. I got into my target university.,努力の甲斐があって、希望の大学に合格した。,どりょくのかいがあって、きぼうのだいがくにごうかくした。,155
Learn JLPT N2 Grammar: 甲斐がある (kai ga aru) Meaning,"When someone says it is delicious and eats a lot, I feel it was worth working hard making it.",美味しいと言ってたくさん食べてくれると、頑張って作った甲斐があります。,おいしいといってたくさんたべてくれると、がんばってつくったかいがあります。,155
Learn JLPT N2 Grammar: 甲斐がある (kai ga aru) Meaning,"It was worth working hard on my diet every day, as I've managed to lose 5 kilograms.",毎日ダイエットを頑張った甲斐があって、５キロ痩せることができました。,まいにちダイエットをがんばったかいがあって、５キロやせることができました。,155
Learn JLPT N2 Grammar: 甲斐がある (kai ga aru) Meaning,It was worth practicing everyday as I was able to become good at Japanese.,毎日練習した甲斐があって、日本語が上手にできるようになった。,まいにちれんしゅうしたかいがあって、にほんごがじょうずにできるようになった。,155
Learn JLPT N2 Grammar: 甲斐がある (kai ga aru) Meaning,"When a customer is happy, I feel that this job is worth doing.",お客さんに喜んでもらえると、この仕事は、やり甲斐があると思う。,おきゃくさんによろこんでもらえると、このしごとは、やりがいがあるとおもう。,155
Learn JLPT N2 Grammar: 甲斐がある (kai ga aru) Meaning,Everyday I continue to do the same boring job. I want to change jobs to a company with work worth doing.,毎日つまらない仕事ばかりしている。もっと働き甲斐がある会社に転職したい。,まいにちつまらないしごとばかりしている。もっとはたらきがいがあるかいしゃにてんしょくしたい。,155
Learn JLPT N2 Grammar: 甲斐がある (kai ga aru) Meaning,"If you can eat ramen that is this good, it is worth waiting in line 2 hours for.",こんなに美味しいラーメンが食べられるなら、２時間も列に並んだ甲斐があると思う。,こんなにおいしいラーメンがたべられるなら、２じかんもれつにならんだかいがあるとおもう。,155
Learn JLPT N2 Grammar: かねない (kanenai) Meaning,"If this problem gets any bigger, this company might go bankcrupt. Let's hurry and think of a counterplan.",この問題が長期化すれば、会社は倒産しかねない。早く対策を考えましょう。,このもんだいがちょうきかすれば、かいしゃはとうさんしかねない。はやくたいさくをかんがえましょう。,6
Learn JLPT N2 Grammar: かねない (kanenai) Meaning,"If you drive for a long time without taking any breaks, you might get into an accident.",休まずに長時間運転したら、事故を起こしかねない。,やすまずにちょうじかんうんてんしたら、じこをおこしかねない。,6
Learn JLPT N2 Grammar: かねない (kanenai) Meaning,"If things continue like this, the same kind of accident is going to occur again.",このままでは同じような事故がまた起きかねない。,このままではおなじようなじこがまたおきかねない。,6
Learn JLPT N2 Grammar: かねない (kanenai) Meaning,"If you keep eating fast food every day, you're gonna get sick.",毎日ファストフードばっかり食べてると、病気になりかねないよ。,まいにちファストフードばっかりたべてると、びょうきになりかねないよ。,6
Learn JLPT N2 Grammar: かねない (kanenai) Meaning,If this problem is ignored without being resolved it could grow into an international problem.,この問題を解決せずに放っておいたら、国際問題になりかねない。,このもんだいをかいけつせずにほうっておいたら、こくさいもんだいになりかねない。,6
Learn JLPT N2 Grammar: かねない (kanenai) Meaning,"If there's ever a big earthquake in this area, it's possible it may cause the volcano to erupt.",この場所で大きな地震が起きたら、火山の噴火を引き起こしかねない。,このばしょでおおきなじしんがおきたら、かざんのふんかをひきおこしかねない。,6
Learn JLPT N2 Grammar: かねない (kanenai) Meaning,"With it this hot out, it's possible to have a heat stroke so make sure to drink plenty of water.",こんなに熱いと熱中症になりかねないから、ちゃんと水分補給しよう。,こんなにあついとねつちゅうしょうになりかねないから、ちゃんとすいぶんほうきゅうしよう。,6
Learn JLPT N2 Grammar: かねる / かねます (kaneru / kanemasu) Meaning,I can not give you an immediate answer.,すぐにお返事はできかねます。,すぐにおへんじはできかねます。,7
Learn JLPT N2 Grammar: かねる / かねます (kaneru / kanemasu) Meaning,I am not able to agree with that.,私はそれに賛同しかねます。,わたしはそれにさんどうしかねます。,7
Learn JLPT N2 Grammar: かねる / かねます (kaneru / kanemasu) Meaning,Unfortunately I cannot accept that proposal.,残念ながら、そのご提案はお受けいたしかねます。,ざんねんながら、そのごていあんはおうけいたしかねます。,7
Learn JLPT N2 Grammar: かねる / かねます (kaneru / kanemasu) Meaning,"I am not in charge of this, so I cannot answer your questions.",私は担当者ではございませんので、その質問にはお答えしかねます。,わたしはたんとうしゃではございませんので、そのしつもんにはおこたえしかねます。,7
Learn JLPT N2 Grammar: かねる / かねます (kaneru / kanemasu) Meaning,I still cannot decide weather to go by plane or shinkansen.,飛行機で行くか、新幹線で行くか、まだ決めかねている。,ひこうきでいくか、しんかんせんでいくか、まだきめかねている。,7
Learn JLPT N2 Grammar: かねる / かねます (kaneru / kanemasu) Meaning,There are many points with her thinking that I cannot agree with.,彼女の考えには賛成しかねるところが多いです。,かのじょのかんがえにはさんせいしかねるところがおおいです。,7
Learn JLPT N2 Grammar: かねる / かねます (kaneru / kanemasu) Meaning,We’re unable to fulfill your request. Thank you for your understanding.,ご要望には応じかねますので、ご了承ください。,ごようぼうにはおうじかねますので、ごりょうしょうください。,7
Learn JLPT N2 Grammar: かねる / かねます (kaneru / kanemasu) Meaning,We are not responsible for any loss due to fire.,火災などによる損失は補償いたしかねます。,かさいなどによるそんしつはほしょういたしかねます。,7
Learn JLPT N2 Grammar: かねる / かねます (kaneru / kanemasu) Meaning,I cannot quite understand what you said..,僕には、あなたの言ったことが、ちょっと分かりかねますが…,ぼくには、あなたのいったことが、ちょっとわかりかねますが…,7
Learn JLPT N2 Grammar: から言うと (kara iu to) Meaning,"With these grades, I don’t think I'm going to be able to get into a national university",僕の成績から言えば、国立大学は無理だと思う。,ぼくのせいせきからいえば、こくりつだいがくはむりだとおもう。,13
Learn JLPT N2 Grammar: から言うと (kara iu to) Meaning,"In terms of ability, I think he’s the best candidate for the job.",能力から言って、彼がこの仕事に一番適切だと思います。,のうりょくからいって、かれがこのしごとにいちばんてきせつだとおもいます。,13
Learn JLPT N2 Grammar: から言うと (kara iu to) Meaning,"With our current condition, it would be impossible for us to execute the plan right away.",現状から言って、直ちにその計画を実行するのは無理だ。,げんじょうからいって、ただちにそのけいかくをじっこうするのはむりだ。,13
Learn JLPT N2 Grammar: から言うと (kara iu to) Meaning,"This essay is not great in terms of Japanese ability, but the content itself is good.",この作文は、日本語能力から言えば、まだまだだが、内容はいい。,このさくぶんは、にほんごりょくからいえばまだまだが、ないようはいい。,13
Learn JLPT N2 Grammar: から言うと (kara iu to) Meaning,"From my experience, before studying abroad it's best to review fundamental grammar and vocabulary.",僕の経験から言うと、留学をする前に基本的な文法や単語は復習しておいた方がいい。,ぼくのけいけんからいうと、りゅうがくをするまえにきほんてきなぶんぽうやたんごはふくしゅうしておいたほうがいい。,13
Learn JLPT N2 Grammar: から言うと (kara iu to) Meaning,"From the perspective of the customer, this shop's entrance is narrow and hard to enter. However, from the perspective of the shop it is easy to manage.",客の立場から言うと、この店は入口が狭くて入りにくい。しかし、店の側から言えば管理やすい。,きゃくのたちばからいうと、このみせはいりぐちがせまくてはいりにくい。しかし、みせのがわからいえばかんりやすい。,13
Learn JLPT N2 Grammar: から言うと (kara iu to) Meaning,"Judging from her character, there's no way she would be absent without notice. Surely something must have happened..",彼女の性格から言うと、無断で欠席するはずがないですが。何かあったのだろうか。,かのじょのせいかくからいうと、むだんでけっせきするはずがないですが。なにかあったのだろうか。,13
Learn JLPT N2 Grammar: からこそ (kara koso) Meaning,I was able to catch the first train because I woke up early.,早く起きたからこそ私は始発電車に間に合った。,はやくおきたからこそわたしはしはつでんしゃにまにあった 。,9
Learn JLPT N2 Grammar: からこそ (kara koso) Meaning,I was able to win because I trained every day to the best of my ability.,毎日一生懸命に練習したからこそ、優勝できたのです。,まいにちいっしょうけんめいにれんしゅうしたからこそ、ゆうしょうできたのです。,9
Learn JLPT N2 Grammar: からこそ (kara koso) Meaning,"Because I am thinking of my child's future, I want them to go to a first-class university.",子どもの将来を考えたからこそ一流の大学に入れたいのです。,こどものしょうらいをかんがえたからこそいちりゅうのだいがくにいれたいのです。,9
Learn JLPT N2 Grammar: からこそ (kara koso) Meaning,Because I have a dream that I want to make come true no matter what is exactly why I can keep pushing through even when things are tough.,どうしてもかなえたい夢があるからこそ、辛くても頑張ります。,どうしてもかなえたいゆめがあるからこそ、つらくてもがんばります。,9
Learn JLPT N2 Grammar: からこそ (kara koso) Meaning,"Because I succeeded, I can now talk about various failures and tough experiences while laughing.",成功したからこそ、いろいろな失敗や辛い体験を笑いながら話せる。,せいこうしたからこそ、いろいろなしっぱいやつらいけいけんをわらいながらはなせる。,9
Learn JLPT N2 Grammar: からこそ (kara koso) Meaning,That attitude of his during work is exactly why I dislike him.,そういう態度で仕事をするからこそ、私は彼が嫌いだ。,そういうたいどでしごとをするからこそ、わたしはかれがきらいだ。,9
Learn JLPT N2 Grammar: からこそ (kara koso) Meaning,Because I have experienced failure myself is exactly why I can understand the feelings of others.,失敗を経験しているからこそ私は他人の気持ちがわかる。,しっぱいをけいけんしているからこそわたしはたにんのきもちがわかる。,9
Learn JLPT N2 Grammar: からには (kara niwa) Meaning,"Since you’ve made a promise, you must keep it.",約束したからにはその約束を守らなければならない。,やくそくしたからにはそのやくそくをまもらなければならない。,12
Learn JLPT N2 Grammar: からには (kara niwa) Meaning,"Now that I will be taking the JLPT N2, I want to pass!",私はJLPT N2 試験を受けるからには、合格したいです。,わたしはJLPT N2 しけんをうけるからには、ごうかくしたいです。,12
Learn JLPT N2 Grammar: からには (kara niwa) Meaning,"Since this is something I decided, even if things get rough I will push through it.",自分で決めたからには、大変でも頑張ります。,じぶんできめたからには、たいへんでもがんばります。,12
